Produto;PreÁo;Link;Data;Fabricante;Modelo
Placa de VÌdeo RTX 3060 Pegasus Gainward Geforce 12GB GDDR6 - Ne63060019k9-190a;R$ 2.717,00;https://www.kabum.com.br/produto/170471/placa-de-video-rtx-3060-pegasus-gainward-geforce-12gb-gddr6-ne63060019k9-190a;05/12/2022 05:58;asus;RTX 3060 
Geforce Gtx 1650 4gb Gddr6 128bits - Afox Af1650-4096d6h3-v3;R$ 1.997,49;https://www.kabum.com.br/produto/365484/geforce-gtx-1650-4gb-gddr6-128bits-afox-af1650-4096d6h3-v3;05/12/2022 05:58;Afox;Gtx 1650 
Vga Gt210 1gb 64 Bits Ddr3 Goline Hdmi/vga/dvi Box;R$ 246,40;https://www.kabum.com.br/produto/262655/vga-gt210-1gb-64-bits-ddr3-goline-hdmi-vga-dvi-box;05/12/2022 05:58;Goline;Gt210 
Placa De VÌdeo MSI Nvidia GeForce GTX 1050 TI 4GT OC, RAM 4GB, Suporta at√© 03 monitores - 912-v809-2272;R$ 1.389,00;https://www.kabum.com.br/produto/117310/placa-de-video-msi-nvidia-geforce-gtx-1050-TI-4gt-oc-ram-4gb-suporta-ate-03-monitores-912-v809-2272;05/12/2022 05:58;MSI;GTX 1050 TI
Placa De VÌdeo Palit Nvidia GeForce GTX 1050 TI Stormx, 4GB, GDDR5, 128bit - NE5105T018G1-1070F;R$ 1.080,00;https://www.kabum.com.br/produto/168189/placa-de-video-palit-nvidia-geforce-gtx-1050-TI-stormx-4gb-gddr5-128bit-ne5105t018g1-1070f;05/12/2022 05:58;Palit;GTX 1050 TI
Placa De VÌdeo Galax Nvidia Rtx 3070, Ex, 8GB, 256bits, Oc;R$ 4.156,28;https://www.kabum.com.br/produto/373448/placa-de-video-galax-nvidia-rtx-3070-ex-8gb-256bits-oc;05/12/2022 05:58;Galax;Rtx 3070 
Placa De VÌdeo Palit, NIVIDIA GeForce GTX 1650 GP, 4GB GDDR6, 128 Bits - NE6165001BG1-1175A;R$ 1.708,49;https://www.kabum.com.br/produto/247641/placa-de-video-palit-nividia-geforce-gtx-1650-gp-4gb-gddr6-128-bits-ne6165001bg1-1175a;05/12/2022 05:58;Palit;GTX 1650 
Placa de VÌdeo Galax NVIDIA GeForce RTX 3080 Serious Gaming, 10GB, LHR, RGB, DLSS, Ray Tracing - 38NWM3MD99RG;R$ 7.229,14;https://www.kabum.com.br/produto/275678/placa-de-video-galax-nvidia-geforce-rtx-3080-serious-gaming-10gb-lhr-rgb-dlss-ray-tracing-38nwm3md99rg;05/12/2022 05:58;Galax;RTX 3080 
Placa de VÌdeo Gainward, NVIDIA GeForce GTX 1660, Super Pegasus, 6GB, GDDR6 - NE6166S018J9-161F;R$ 1.999,00;https://www.kabum.com.br/produto/153379/placa-de-video-gainward-nvidia-geforce-gtx-1660-super-pegasus-6gb-gddr6-ne6166s018j9-161f;05/12/2022 05:58;Gainward;GTX 1660 Super
Placa de VÌdeo RTX 3060 Revel Epic-x Nvidia, Gpu, RGB, 12GB, GDDR6, 192 Bits, Single-fan, PNY - VCG306012SFXPPBT;R$ 9.593,70;https://www.kabum.com.br/produto/166421/placa-de-video-rtx-3060-revel-epic-x-nvidia-gpu-rgb-12gb-gddr6-192-bits-single-fan-pny-vcg306012sfxppbt;05/12/2022 05:58;Nvidia;RTX 3060 
Placa De VÌdeo, Asus Nvidia Geforce Rog Strix Rtx 3070 TI Oc EdiTIon, 8GB, GDDR6x, 256 Bits, Lhr, HDMI/dp - Rog-strix-rtx3070TI-o8g-gaming;R$ 9.523,90;https://www.kabum.com.br/produto/357551/placa-de-video-asus-nvidia-geforce-rog-strix-rtx-3070-TI-oc-ediTIon-8gb-gddr6x-256-bits-lhr-hdmi-dp-rog-strix-rtx3070TI-o8g-gaming;05/12/2022 05:58;Asus;Rtx 3070 TI
Placa De VÌdeo Zotac NVIDIA GeForce RTX 3050 Twin Edge OC, 8GB GDDR6, LED, 192 Bits, Icestorm 2.0, HDMI E DisplayPort - ZT-A30500H-10M;R$ 2.986,09;https://www.kabum.com.br/produto/363992/placa-de-video-zotac-nvidia-geforce-rtx-3050-twin-edge-oc-8gb-gddr6-led-192-bits-icestorm-2-0-hdmi-e-displayport-zt-a30500h-10m;05/12/2022 05:58;Zotac;RTX 3050 
Placa De VÌdeo Galax Geforce Rtx 2060 Plus 1-click Oc, 6GB, Gddr6 - 26nrl7hp68cx;R$ 2.206,15;https://www.kabum.com.br/produto/311192/placa-de-video-galax-geforce-rtx-2060-plus-1-click-oc-6gb-gddr6-26nrl7hp68cx;05/12/2022 05:58;Galax;Rtx 2060 
Placa de VÌdeo Asus GeForce RTX 3070 TUF Gaming, 8GB, DDR6, 256 Bits - TUF-RTX3070-O8G-GAMING;R$ 5.427,90;https://www.kabum.com.br/produto/162108/placa-de-video-asus-geforce-rtx-3070-tuf-gaming-8gb-ddr6-256-bits-tuf-rtx3070-o8g-gaming;05/12/2022 05:58;Asus;RTX 3070 
Placa De VÌdeo Gainward Geforce Gtx1650 4gb Gddr6 Ghost 128bits - Ne6165001bg1-1175d;R$ 1.661,16;https://www.kabum.com.br/produto/167778/placa-de-video-gainward-geforce-gtx1650-4gb-gddr6-ghost-128bits-ne6165001bg1-1175d;05/12/2022 05:58;Gainward;Gtx1650 
Placa de VÌdeo Gainward GeForce RTX 3060 TI Ghost 8GB GDDR6 - NE6306T019P2-190AB;R$ 6.042,14;https://www.kabum.com.br/produto/167897/placa-de-video-gainward-geforce-rtx-3060-TI-ghost-8gb-gddr6-ne6306t019p2-190ab;05/12/2022 05:58;Gainward;RTX 3060 TI
Placa De Video Gigabyte Geforce Gtx 1660 Super 6gb Windforce Oc Gv-n166soc-6gd;R$ 2.867,90;https://www.kabum.com.br/produto/172615/placa-de-video-gigabyte-geforce-gtx-1660-super-6gb-windforce-oc-gv-n166soc-6gd;05/12/2022 05:58;Gigabyte;Gtx 1660 Super
Placa de VÌdeo Gigabyte GeForce GTX 1050 TI - 4GB GDDR5 128 bits GV-N105TOC-4GD;R$ 2.294,99;https://www.kabum.com.br/produto/117309/placa-de-video-gigabyte-geforce-gtx-1050-TI-4gb-gddr5-128-bits-gv-n105toc-4gd;05/12/2022 05:58;Gigabyte;GTX 1050 TI
Placa De VÌdeo Asus Geforce Gtx 1660 Oc Phoenix 6Gb 192bit Gddr5 Ph-gtx1660-o6g;R$ 2.715,77;https://www.kabum.com.br/produto/117343/placa-de-video-asus-geforce-gtx-1660-oc-phoenix-6gb-192bit-gddr5-ph-gtx1660-o6g;05/12/2022 05:58;Asus;Gtx 1660 
Placa de VÌdeo PCYes GT 740 4GB DDR5 128 Bits - PA740GT12804D5FZ;R$ 738,00;https://www.kabum.com.br/produto/117364/placa-de-video-pcyes-gt-740-4gb-ddr5-128-bits-pa740gt12804d5fz;05/12/2022 05:58;PCYes;GT 740 
Placa de Video Asus, GeForce, GTX 1050 TI Dual OC CERBERUS, 4GB, GDDR5, 128Bit, CERBERUS-GTX1050TI-O4G;R$ 1.259,90;https://www.kabum.com.br/produto/117389/placa-de-video-asus-geforce-gtx-1050-TI-dual-oc-cerberus-4gb-gddr5-128bit-cerberus-gtx1050TI-o4g;05/12/2022 05:58;Asus;GTX 1050 TI
Placa de VÌdeo Galax GT710 2GB DDR3 64Bits - 71GPF4HI00GX;R$ 379,24;https://www.kabum.com.br/produto/117414/placa-de-video-galax-gt710-2gb-ddr3-64bits-71gpf4hi00gx;05/12/2022 05:58;Galax;GT710 
Placa de VÌdeo Geforce Nvidia Rtx 3080 12gb Gddr6x 384bits, Selo Lhr - Ned3080019kb-132ax;R$ 7.672,63;https://www.kabum.com.br/produto/388368/placa-de-video-geforce-nvidia-rtx-3080-12gb-gddr6x-384bits-selo-lhr-ned3080019kb-132ax;05/12/2022 05:58;Nvidia;Rtx 3080 
Placa De VÌdeo, Asus, Nvidia RTX 3050, Oc EdiTIon 8GB, GDDR6 - Dual-RTX3050-O8G;R$ 2.047,49;https://www.kabum.com.br/produto/320114/placa-de-video-asus-nvidia-rtx-3050-oc-ediTIon-8gb-gddr6-dual-rtx3050-o8g;05/12/2022 05:58;Asus;RTX 3050 TI
Placa De VÌdeo, Pny, RTXA2000 VCNRTXA2000-PB I - VCNRTXA2000-PB I;R$ 4.403,90;https://www.kabum.com.br/produto/329158/placa-de-video-pny-rtxa2000-vcnrtxa2000-pb-i-vcnrtxa2000-pb-i;05/12/2022 05:58;Pny;RTXA2000 
Placa De Video Pcyes Nvidia Geforce GT740, 4GB, GDD5, 128bit;R$ 665,90;https://www.kabum.com.br/produto/332862/placa-de-video-pcyes-nvidia-geforce-gt740-4gb-gdd5-128bit;05/12/2022 05:58;Pcyes;GT740 
Placa De Video Afox Geforce Gtx1050TI 4GB GDDR5 128 Bits - Af1050TI-4096d5h7 - v4;R$ 1.991,10;https://www.kabum.com.br/produto/287978/placa-de-video-afox-geforce-gtx1050TI-4gb-gddr5-128-bits-af1050TI-4096d5h7-v4;05/12/2022 05:58;Afox;Gtx1050 TI
Placa De VÌdeo Afox Geforce Gtx750TI 2GB, GDDR 5, 128 Bits, HDMI/DVI/VGA - Af750TI-2048d5h5-v2;R$ 799,38;https://www.kabum.com.br/produto/384161/placa-de-video-afox-geforce-gtx750TI-2gb-gddr-5-128-bits-hdmi-dvi-vga-af750TI-2048d5h5-v2;05/12/2022 05:58;Afox;Gtx750 TI
Placa De VÌdeo Galax, Geforce Rtx 3060, TI Sg 1-click, Oc Plus Lhr 8GB, GDDR6x, 256 Bits - 36ism6md4bpl;R$ 4.833,58;https://www.kabum.com.br/produto/400288/placa-de-video-galax-geforce-rtx-3060-TI-sg-1-click-oc-plus-lhr-8gb-gddr6x-256-bits-36ism6md4bpl;05/12/2022 05:58;Galax;Rtx 3060 TI
Placa De VÌdeo Evga, Geforce GTX 1650 SC, Ultra Gaming, 4GB;R$ 1.698,00;https://www.kabum.com.br/produto/371523/placa-de-video-evga-geforce-gtx-1650-sc-ultra-gaming-4gb;05/12/2022 05:58;Evga;GTX 1650 
Placa De VÌdeo Nvidia Geforce RTX 2060 12GB, GDDR6, 192 Bit, Dual-Fan GraffiTI Series - Pak206012gbd6df;R$ 2.478,00;https://www.kabum.com.br/produto/378265/placa-de-video-nvidia-geforce-rtx-2060-12gb-gddr6-192-bit-dual-fan-graffiTI-series-pak206012gbd6df;05/12/2022 05:58;Nvidia;RTX 2060 TI
Placa de VÌdeo Colorful Nvidia GeForce GT 1030 2GB V6-V GDDR4 64Bit;R$ 650,32;https://www.kabum.com.br/produto/391178/placa-de-video-colorful-nvidia-geforce-gt-1030-2gb-v6-v-gddr4-64bit;05/12/2022 05:58;Colorful;GT 1030 
Placa De VÌdeo Pcyes Gt 740, 4GB GDDR5, 128 Bits - Pax740d54GB;R$ 664,93;https://www.kabum.com.br/produto/400567/placa-de-video-pcyes-gt-740-4gb-gddr5-128-bits-pax740d54gb;05/12/2022 05:58;Pcyes;Gt 740 
Placa De VÌdeo Asus Dual-rtx2060-o12g-evo 90yv0ch7m000i;R$ 3.419,91;https://www.kabum.com.br/produto/375935/placa-de-video-asus-dual-rtx2060-o12g-evo-90yv0ch7m000i;05/12/2022 05:58;Asus;rtx2060 
Placa De VÌdeo MSI NVIDIA GEFORCE RTX 3060, 12GB GDDR6, LHR, Suporte HDCP, DirectX 12 API - 912-V397-483;R$ 2.369,25;https://www.kabum.com.br/produto/396074/placa-de-video-msi-nvidia-geforce-rtx-3060-12gb-gddr6-lhr-suporte-hdcp-directx-12-api-912-v397-483;05/12/2022 05:58;MSI;RTX 3060 
Placa De VÌdeo Galax Geforce Gtx 1650 Ex (1-click Oc), 4GB, GDDR6, 128 Bits - 65sql8ds66e6;R$ 1.476,44;https://www.kabum.com.br/produto/400569/placa-de-video-galax-geforce-gtx-1650-ex-1-click-oc-4gb-gddr6-128-bits-65sql8ds66e6;05/12/2022 05:58;Galax;Gtx 1650 
Placa De VÌdeo Gainward Geforce Rtx 3050 Ghost, 8Gb, Gddr6, Dlss, Ray Tracing - Ne63050019p1-190ab;R$ 5.199,00;https://www.kabum.com.br/produto/309793/placa-de-video-gainward-geforce-rtx-3050-ghost-8gb-gddr6-dlss-ray-tracing-ne63050019p1-190ab;05/12/2022 05:58;Gainward;Rtx 3050 
Placa De VÌdeo Palit Nvidia GeForce GTX 1630, Dual 4GB GDDR6, 64bits - NE6163001BG6-1175D;R$ 1.346,44;https://www.kabum.com.br/produto/395142/placa-de-video-palit-nvidia-geforce-gtx-1630-dual-4gb-gddr6-64bits-ne6163001bg6-1175d;05/12/2022 05:58;Palit;GTX 1630 
Placa De VÌdeo Pc Geforce Gt710 2gb Ddr3 64bits Nvidia Hdmi.;R$ 438,00;https://www.kabum.com.br/produto/380658/placa-de-video-pc-geforce-gt710-2gb-ddr3-64bits-nvidia-hdmi-;05/12/2022 05:58;Nvidia;Gt710 
Placa De VÌdeo Pny Nvidia Quadro RTX A2000 12GB, 192 Bits;R$ 5.939,90;https://www.kabum.com.br/produto/382291/placa-de-video-pny-nvidia-quadro-rtx-a2000-12gb-192-bits;05/12/2022 05:58;Pny;RTX A2000 
Placa De Video Gainward lhr Gtx1660TI 6GB, Ghost Gddr6 192b;R$ 1.945,31;https://www.kabum.com.br/produto/297532/placa-de-video-gainward-lhr-gtx1660TI-6gb-ghost-gddr6-192b;05/12/2022 05:58;Gainward;Gtx1660 TI
Placa De Video Colorful Series Geforce Rtx 3060 TI Nb Duo Lhr-v2 8gb Gddr6 256bit;R$ 4.575,12;https://www.kabum.com.br/produto/355222/placa-de-video-colorful-series-geforce-rtx-3060-TI-nb-duo-lhr-v2-8gb-gddr6-256bit;05/12/2022 05:58;Colorful;Rtx 3060 TI
Kit Placa de VÌdeo PNY Nvidia RTX A4500, 20GB GDDR6 com ECC, Ray Tracing - VCNRTXA45002BNVL-KIT;R$ 12.999,99;https://www.kabum.com.br/produto/377599/kit-placa-de-video-pny-nvidia-rtx-a4500-20gb-gddr6-com-ecc-ray-tracing-vcnrtxa45002bnvl-kit;05/12/2022 05:58;PNY;RTX A4500 
Placa De Video Afox 1GB Geforce G210 DDR2, 64bit VGA/HDMI/DVI - Af210-1024d2lg2;R$ 246,92;https://www.kabum.com.br/produto/377359/placa-de-video-afox-1gb-geforce-g210-ddr2-64bit-vga-hdmi-dvi-af210-1024d2lg2;05/12/2022 05:58;Afox;G210 
Placa De VÌdeo Pcyes Nvidia GTX 1650 Super, 4GB GDDR6, 128 Bit;R$ 1.699,80;https://www.kabum.com.br/produto/395512/placa-de-video-pcyes-nvidia-gtx-1650-super-4gb-gddr6-128-bit;05/12/2022 05:58;Pcyes;GTX 1650 Super
Gtx 1050 2GB 128bits Pcwinmax Gtx1050-2gd5 DDR5;R$ 950,62;https://www.kabum.com.br/produto/400775/gtx-1050-2gb-128bits-pcwinmax-gtx1050-2gd5-ddr5;05/12/2022 05:58;Pcwinmax;Gtx 1050 
Placa De VÌdeo Para Pc Desktop, 2GB, Ddr3, 64bit, Vga HDMI, Nvidia Geforce Knup - Kp-gt730/bb;R$ 549,80;https://www.kabum.com.br/produto/400954/placa-de-video-para-pc-desktop-2gb-ddr3-64bit-vga-hdmi-nvidia-geforce-knup-kp-gt730-bb;05/12/2022 05:58;Nvidia;gt730 
Placa De VÌdeo, Pc Nvidia Geforce 700 Series, Ddr5, Gtx 750TI, 2GB - Dex Pv-07;R$ 1.199,80;https://www.kabum.com.br/produto/400951/placa-de-video-pc-nvidia-geforce-700-series-ddr5-gtx-750TI-2gb-dex-pv-07;05/12/2022 05:58;Nvidia;Gtx 750 TI
Placa De VÌdeo Gigabyte RTX 2060 Windforce - 12GB, 192bits;R$ 4.505,90;https://www.kabum.com.br/produto/368099/placa-de-video-gigabyte-rtx-2060-windforce-12gb-192bits;05/12/2022 05:58;Gigabyte;RTX 2060 
Placa De VÌdeo Pny NVIDIA Quadro RTX A4500 Ray Tracing, 20GB GDDR6 - VCNRTXA4500-PB;R$ 11.899,00;https://www.kabum.com.br/produto/402522/placa-de-video-pny-nvidia-quadro-rtx-a4500-ray-tracing-20gb-gddr6-vcnrtxa4500-pb;05/12/2022 05:58;Pny;RTX A4500 
Placa De Video Msi Geforce Rtx 3060 Gaming 12gb Gddr6 - 912-v390-245;R$ 3.481,90;https://www.kabum.com.br/produto/392316/placa-de-video-msi-geforce-rtx-3060-gaming-12gb-gddr6-912-v390-245;05/12/2022 05:58;Msi;Rtx 3060 
Gpu Nv Rtx3060TI 8GB Ventus 2x Oc Lhr 256bit GDDR6 Msi 912-v397-232;R$ 4.597,12;https://www.kabum.com.br/produto/400565/gpu-nv-rtx3060TI-8gb-ventus-2x-oc-lhr-256bit-gddr6-msi-912-v397-232;05/12/2022 05:58;Msi;Rtx3060 TI
Placa de VÌdeo Colorful Nvidia GTX 1630 4GB GDDR6 - NB 4GD6-V;R$ 1.046,32;https://www.kabum.com.br/produto/391147/placa-de-video-colorful-nvidia-gtx-1630-4gb-gddr6-nb-4gd6-v;05/12/2022 05:58;Colorful;GTX 1630 
Placa De VÌdeo Gt730 Afox Geforce 2GB, DDR3, HDMI/DVI/VGA;R$ 415,28;https://www.kabum.com.br/produto/377345/placa-de-video-gt730-afox-geforce-2gb-ddr3-hdmi-dvi-vga;05/12/2022 05:58;Afox;Gt730 
Placa De VÌdeo Zotac Nvidia Gtx 1660, Mini, 6GB - Zt-t16600k-10m;R$ 4.326,95;https://www.kabum.com.br/produto/389080/placa-de-video-zotac-nvidia-gtx-1660-mini-6gb-zt-t16600k-10m;05/12/2022 05:58;Zotac;Gtx 1660 
Placa de VÌdeo 4GB Asus Geforce GTX 1650 Phoenix DDR5 128Bits - PH-GTX1650-O4G;R$ 2.399,00;https://www.kabum.com.br/produto/117355/placa-de-video-4gb-asus-geforce-gtx-1650-phoenix-ddr5-128bits-ph-gtx1650-o4g;05/12/2022 05:58;Asus;GTX 1650 
Placa de VÌdeo Pcyes Nvidia GTX 1050TI 4GB GDDR5 128Bits PA1050TI12804G5DF;R$ 1.499,99;https://www.kabum.com.br/produto/127376/placa-de-video-pcyes-nvidia-gtx-1050TI-4gb-gddr5-128bits-pa1050TI12804g5df;05/12/2022 05:58;Pcyes;GTX 1050 TI
Placa de VÌdeo Asus GTX 1650 VGA TUF - 04GD6-P-GAMING 90YV0EZ2-M000;R$ 1.602,08;https://www.kabum.com.br/produto/135334/placa-de-video-asus-gtx-1650-vga-tuf-04gd6-p-gaming-90yv0ez2-m000;05/12/2022 05:58;Asus;GTX 1650 
Placa de VÌdeo AFOX Geforce GT 740, 4GB, PCI-E DDR3, DVI, VGA, HDMI, Dual Slot - AF740-4096D3L3;R$ 849,47;https://www.kabum.com.br/produto/147428/placa-de-video-afox-geforce-gt-740-4gb-pci-e-ddr3-dvi-vga-hdmi-dual-slot-af740-4096d3l3;05/12/2022 05:58;AFOX;GT 740 
Placa de VÌdeo Asus GeForce GTX 1660 6GB Super OC EdiTIon Phoenix, GDDR6, 192 Bits - PH-GTX1660S-O6G;R$ 4.450,67;https://www.kabum.com.br/produto/160855/placa-de-video-asus-geforce-gtx-1660-6gb-super-oc-ediTIon-phoenix-gddr6-192-bits-ph-gtx1660s-o6g;05/12/2022 05:58;Asus;GTX 1660 Super
Placa de VÌdeo Duex Geforce GTX 1050 TI, 4GB, GDDR5, 128 Bits - DX GTX1050TI-4GD5;R$ 1.299,00;https://www.kabum.com.br/produto/166300/placa-de-video-duex-geforce-gtx-1050-TI-4gb-gddr5-128-bits-dx-gtx1050TI-4gd5;05/12/2022 05:58;Duex;GTX 1050 TI
Placa De VÌdeo Colorful Nvidia GeForce RTX 2060 NB-V, 6GB, GDDR6, 192bit - 212327110831;R$ 2.771,12;https://www.kabum.com.br/produto/162125/placa-de-video-colorful-nvidia-geforce-rtx-2060-nb-v-6gb-gddr6-192bit-212327110831;05/12/2022 05:58;Colorful;RTX 2060 
Placa De Video, Gpu, Nv, Gtx 1650, 4gb, Ddr5, 128bits, Af1650-4096d6h1 Afox;R$ 1.547,83;https://www.kabum.com.br/produto/172404/placa-de-video-gpu-nv-gtx-1650-4gb-ddr5-128bits-af1650-4096d6h1-afox;05/12/2022 05:58;Afox;Gtx 1650 
Placa de Video PcYes Radeon R5 230, 2GB, DDR3, 64Bits - PA230R502D3LW;R$ 335,51;https://www.kabum.com.br/produto/161715/placa-de-video-pcyes-radeon-r5-230-2gb-ddr3-64bits-pa230r502d3lw;05/12/2022 05:58;PcYes; 
Placa De VÌdeo Asus Geforce RTX 3060 OC EdiTIon, 12GB, GDDR6, 192 Bits - DUAL-RTX3060-O12G;R$ 6.649,99;https://www.kabum.com.br/produto/164947/placa-de-video-asus-geforce-rtx-3060-oc-ediTIon-12gb-gddr6-192-bits-dual-rtx3060-o12g;05/12/2022 05:58;Asus;RTX 3060 TI
Placa De VÌdeo Asus Geforce RTX 2060, 6GB, GDDR6, 192 Bits - Dual-rtx2060-o6g-evo;R$ 6.023,81;https://www.kabum.com.br/produto/165054/placa-de-video-asus-geforce-rtx-2060-6gb-gddr6-192-bits-dual-rtx2060-o6g-evo;05/12/2022 05:58;Asus;RTX 2060 
Placa De VÌdeo Gainward Geforce RTX 3080 LHR Phoenix 10GB GDDR6X 320 Bit - NED3080019IA-132AX;R$ 7.672,63;https://www.kabum.com.br/produto/167896/placa-de-video-gainward-geforce-rtx-3080-lhr-phoenix-10gb-gddr6x-320-bit-ned3080019ia-132ax;05/12/2022 05:58;Gainward;RTX 3080 
Placa de VÌdeo Gainward GeForce RTX 3060 Ghost OC 12GB GDDR6 192BIT - NE63060T19K9-190AU;R$ 3.938,21;https://www.kabum.com.br/produto/167781/placa-de-video-gainward-geforce-rtx-3060-ghost-oc-12gb-gddr6-192bit-ne63060t19k9-190au;05/12/2022 05:58;Gainward;RTX 3060 
Placa De VÌdeo Powercolor Radeon Rx 550 4GB Red Dragon;R$ 3.060,00;https://www.kabum.com.br/produto/175039/placa-de-video-powercolor-radeon-rx-550-4gb-red-dragon;05/12/2022 05:58;Powercolor; 
Placa De VÌdeo Asus GeForce RTX 3060 TUF Gaming, 12GB, GDDR6 - TUF-RTX3060-O12G-GAMING;R$ 7.699,00;https://www.kabum.com.br/produto/172450/placa-de-video-asus-geforce-rtx-3060-tuf-gaming-12gb-gddr6-tuf-rtx3060-o12g-gaming;05/12/2022 05:58;Asus;RTX 3060 
Placa de VÌdeo Palit, GeForce RTX 3060 Dual OC LHR, 12GB, 192 Bit, GDDR6 - NE63060T19K9-190AD;R$ 9.024,99;https://www.kabum.com.br/produto/175038/placa-de-video-palit-geforce-rtx-3060-dual-oc-lhr-12gb-192-bit-gddr6-ne63060t19k9-190ad;05/12/2022 05:58;Palit;RTX 3060 
Placa De Video Gainward Geforce Gtx 1660 Super, 6gb, Gddr6, 192 Bits, Dual Fan;R$ 4.832,91;https://www.kabum.com.br/produto/190108/placa-de-video-gainward-geforce-gtx-1660-super-6gb-gddr6-192-bits-dual-fan;05/12/2022 05:58;Gainward;Gtx 1660 Super
Placa De Video Afox Nvidia Geforce Gtx 1060 3GB, Gddr5 Dp Dvi HDMI - Af1060-3072d5h7;R$ 1.888,95;https://www.kabum.com.br/produto/189518/placa-de-video-afox-nvidia-geforce-gtx-1060-3gb-gddr5-dp-dvi-hdmi-af1060-3072d5h7;05/12/2022 05:58;Afox;Gtx 1060 
Placa VÌdeo Nvidia Afox GTX 750TI, 4GB GDDR5, 128 bits, AF750TI-4096D5H4;R$ 1.216,71;https://www.kabum.com.br/produto/190391/placa-video-nvidia-afox-gtx-750TI-4gb-gddr5-128-bits-af750TI-4096d5h4;05/12/2022 05:58;Nvidia;GTX 750 TI
Placa De VÌdeo, Palit, Geforce, Rtx 3060 TI Dual, 8gb, Gddr6, Ne6306t019p2-190ad;R$ 3.366,00;https://www.kabum.com.br/produto/199372/placa-de-video-palit-geforce-rtx-3060-TI-dual-8gb-gddr6-ne6306t019p2-190ad;05/12/2022 05:58;Palit;Rtx 3060 TI
Placa De Video Asus Geforce RTX 3060 12Gb, GDDR6, 192 Bits, LHR - Dual-rtx3060-o12g-v2;R$ 3.672,00;https://www.kabum.com.br/produto/214817/placa-de-video-asus-geforce-rtx-3060-12gb-gddr6-192-bits-lhr-dual-rtx3060-o12g-v2;05/12/2022 05:58;Asus;RTX 3060 
Placa De VÌdeo Evga Nvidia Geforce Gt210, 1GB, GDDR3, 64 Bits, HDMI, VGA, DVI - 01G-P3-1313-KR;R$ 400,02;https://www.kabum.com.br/produto/219959/placa-de-video-evga-nvidia-geforce-gt210-1gb-gddr3-64-bits-hdmi-vga-dvi-01g-p3-1313-kr;05/12/2022 05:58;Evga;Gt210 
Placa De Video Gpu Gtx 1050 2GB Gddr5 128 Bits, Dual-fan GraffiTI Series;R$ 1.199,00;https://www.kabum.com.br/produto/233289/placa-de-video-gpu-gtx-1050-2gb-gddr5-128-bits-dual-fan-graffiTI-series;05/12/2022 05:58;;Gtx 1050 TI
Placa De VÌdeo, Colorful, Geforce GT 1030, 2GB, GDDR4, 64bit;R$ 650,32;https://www.kabum.com.br/produto/266114/placa-de-video-colorful-geforce-gt-1030-2gb-gddr4-64bit;05/12/2022 05:58;Colorful;GT 1030 
Placa de VÌdeo PCYES NVIDIA GeForce RTX 3060 TI, RGB, 8GB GDDR6, LHR, DLSS, Ray Tracing - PP3060TI8DR6256 / 37028;R$ 5.910,89;https://www.kabum.com.br/produto/233743/placa-de-video-pcyes-nvidia-geforce-rtx-3060-TI-rgb-8gb-gddr6-lhr-dlss-ray-tracing-pp3060TI8dr6256-37028;05/12/2022 05:58;PCYES;RTX 3060 TI
Placa De Video Pcyes Geforce Gtx 1660 TI 6Gb Gddr6 192 Bits Dvi/hdmi/dp - Pa1660TI6gr6fs;R$ 2.340,00;https://www.kabum.com.br/produto/267055/placa-de-video-pcyes-geforce-gtx-1660-TI-6gb-gddr6-192-bits-dvi-hdmi-dp-pa1660TI6gr6fs;05/12/2022 05:58;Pcyes;Gtx 1660 TI
Placa De VÌdeo G210 1GB, 64bits DDR3 - Goldentec;R$ 569,99;https://www.kabum.com.br/produto/245628/placa-de-video-g210-1gb-64bits-ddr3-goldentec;05/12/2022 05:58;Goldentec;G210 
Placa De Video, Asus Geforce, Gtx 1650 Tuf Gaming Oc EdiTIon 4gb Ddr6 128 Bits -tuf-gtx1650-o4gd6-gami.;R$ 3.068,03;https://www.kabum.com.br/produto/252578/placa-de-video-asus-geforce-gtx-1650-tuf-gaming-oc-ediTIon-4gb-ddr6-128-bits-tuf-gtx1650-o4gd6-gami-;05/12/2022 05:58;Asus;Gtx 1650 TI
Placa De VÌdeo Nvidia PNY, Quadro Turing T1000, 4GB, GDDR6, 128 Bits, DP - Vcnt1000-Pb;R$ 2.699,00;https://www.kabum.com.br/produto/264859/placa-de-video-nvidia-pny-quadro-turing-t1000-4gb-gddr6-128-bits-dp-vcnt1000-pb;05/12/2022 05:58;Nvidia;T1000 
Placa De VÌdeo RTX 3070, Gainward, 8GB, Phoenix GS, RGB, GDDR6;R$ 9.480,04;https://www.kabum.com.br/produto/265824/placa-de-video-rtx-3070-gainward-8gb-phoenix-gs-rgb-gddr6;05/12/2022 05:58;Gainward;RTX 3070 
Placa De VÌdeo Asus Geforce Gtx1650 4gb Ddr6 90yv0ez0-m000 Displayport, Dvi, Hdmi;R$ 1.379,90;https://www.kabum.com.br/produto/276265/placa-de-video-asus-geforce-gtx1650-4gb-ddr6-90yv0ez0-m000-displayport-dvi-hdmi;05/12/2022 05:58;Asus;Gtx1650 
